"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"40045","5","23","74","0","2024","A","",8,15,479198,332409,998,618,32125,"",0.74,0.26,0.17,0.23,0.08,0.66,0.66,"",0,0.0,-1,-6.2,-30369,-6.0,-7110,-2.1,-20,-2.0,-14,-2.2,-750,-2.3
"40047","3","23","74","0","2024","A","N",2,0,0,0,0,0,0,"N",3.22,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"40047","5","23","74","0","2024","A","",156,1038,60606859,30663944,403557,1123,58397,"",1.14,0.85,0.92,0.80,0.78,1.08,1.08,"",1,0.6,12,1.2,2240341,3.8,882178,3.0,6010,1.5,29,2.7,1533,2.7
"40049","3","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",3.29,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"40049","5","23","74","0","2024","A","",102,614,43400400,19359900,183740,1360,70694,"",1.52,1.20,1.41,1.06,0.76,1.17,1.17,"",3,3.0,-89,-12.7,-6794047,-13.5,-2031908,-9.5,-84358,-31.5,-13,-0.9,-715,-1.0
"40051","3","23","74","0","2024","A","N",3,0,0,0,0,0,0,"N",6.59,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"40051","5","23","74","0","2024","A","",179,1213,76687176,37944594,424892,1216,63234,"",1.79,1.70,2.06,1.68,1.36,1.21,1.21,"",8,4.7,146,13.7,15280457,24.9,6860052,22.1,-44811,-9.5,110,9.9,5706,9.9
"40053","3","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",18.35,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"40053","5","23","74","0","2024","A","N",11,0,0,0,0,0,0,"N",0.92,0,0,0,0,0,0,"N",-1,-8.3,0,0,0,0,0,0,0,0,0,0,0,0
"40055","3","23","74","0","2024","A","N",2,0,0,0,0,0,0,"N",53.82,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"40055","5","23","74","0","2024","A","",6,16,556672,384031,1153,655,34082,"",0.73,0.34,0.28,0.45,0.14,0.80,0.80,"",0,0.0,0,0.0,-64826,-10.4,-43076,-10.1,-1144,-49.8,-81,-11.0,-4164,-10.9
"40057","3","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",37.18,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"40057","5","23","74","0","2024","A","N",4,0,0,0,0,0,0,"N",0.68,0,0,0,0,0,0,"N",-1,-20.0,0,0,0,0,0,0,0,0,0,0,0,0
"40059","3","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",19.62,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"40059","5","23","74","0","2024","A","",4,19,930453,523390,1570,942,48971,"",0.36,0.33,0.32,0.34,0.11,0.95,0.95,"",-1,-20.0,0,0.0,9257,1.0,37402,7.7,-873,-35.7,-3,-0.3,-159,-0.3
"40061","5","23","74","0","2024","A","",34,147,8161512,4579910,37949,1070,55647,"",1.48,0.90,1.11,0.87,0.59,1.23,1.23,"",5,17.2,33,28.9,2576426,46.1,1523227,49.8,21273,127.6,129,13.7,6691,13.7
"40063","3","23","74","0","2024","A","N",2,0,0,0,0,0,0,"N",19.42,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"40063","5","23","74","0","2024","A","",15,38,2038104,1419934,8070,1045,54349,"",0.66,0.25,0.31,0.36,0.21,1.26,1.26,"",1,7.1,7,22.6,546300,36.6,378821,36.4,3862,91.8,122,13.2,6355,13.2
"40065","3","23","74","0","2024","A","N",2,0,0,0,0,0,0,"N",8.41,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"40065","5","23","74","0","2024","A","N",44,0,0,0,0,0,0,"N",0.84,0,0,0,0,0,0,"N",7,18.9,0,0,0,0,0,0,0,0,0,0,0,0
"40067","3","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",18.84,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"40067","5","23","74","0","2024","A","",4,17,821452,526130,1358,953,49535,"",0.34,0.34,0.40,0.44,0.12,1.22,1.22,"",0,0.0,1,6.2,128797,18.6,61508,13.2,-725,-34.8,98,11.5,5087,11.4
"40069","3","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",10.79,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"40069","5","23","74","0","2024","A","",28,109,6307340,3062499,64156,1111,57777,"",1.37,0.60,0.73,0.55,1.02,1.20,1.20,"",-2,-6.7,-4,-3.5,154247,2.5,-96332,-3.0,16306,34.1,65,6.2,3365,6.2
"40071","3","23","74","0","2024","A","",5,81,3557483,290949,2908,846,44010,"",11.47,6.69,6.75,6.81,14.09,1.01,1.01,"",0,0.0,-2,-2.4,92744,2.7,77878,36.6,779,36.6,45,5.6,2350,5.6
"40071","5","23","74","0","2024","A","",113,892,57448445,29026149,555856,1238,64398,"",1.18,0.99,1.19,1.05,1.33,1.21,1.21,"",-9,-7.4,-31,-3.4,-5556427,-8.8,-1452566,-4.8,-76317,-12.1,-75,-5.7,-3900,-5.7
"40073","3","23","74","0","2024","A","N",2,0,0,0,0,0,0,"N",9.16,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"40073","5","23","74","0","2024","A","",64,513,35631917,17724029,177677,1336,69492,"",1.33,1.42,1.62,1.43,1.22,1.14,1.14,"",3,4.9,-35,-6.4,-3583186,-9.1,-1526172,-7.9,-319861,-64.3,-39,-2.8,-2025,-2.8
"40075","3","23","74","0","2024","A","N",2,0,0,0,0,0,0,"N",23.35,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"40075","5","23","74","0","2024","A","N",16,0,0,0,0,0,0,"N",0.85,0,0,0,0,0,0,"N",3,23.1,0,0,0,0,0,0,0,0,0,0,0,0
"40077","3","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",13.14,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"40077","5","23","74","0","2024","A","",24,182,10695506,5371928,57622,1133,58928,"",1.43,1.16,1.10,0.82,1.18,0.95,0.95,"",3,14.3,18,11.0,1088350,11.3,619531,13.0,11761,25.6,5,0.4,288,0.5
"40079","3","23","74","0","2024","A","N",2,0,0,0,0,0,0,"N",5.41,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"40079","5","23","74","0","2024","A","",89,520,24656035,15096940,128589,913,47453,"",1.10,0.85,0.89,0.80,0.54,1.05,1.05,"",-1,-1.1,33,6.8,2209058,9.8,1520859,11.2,8959,7.5,26,2.9,1329,2.9
"40081","3","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",3.87,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"40081","5","23","74","0","2024","A","",98,863,63848390,26115566,229514,1423,74020,"",1.72,2.20,2.99,1.98,1.23,1.36,1.36,"",0,0.0,53,6.5,2200601,3.6,2041612,8.5,27562,13.6,-41,-2.8,-2112,-2.8
"40083","3","23","74","0","2024","A","N",2,0,0,0,0,0,0,"N",6.03,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"40083","5","23","74","0","2024","A","",144,850,49692187,26260562,184712,1125,58479,"",1.97,1.80,2.18,1.69,1.05,1.22,1.22,"",7,5.1,97,12.9,8947564,22.0,5224230,24.8,44278,31.5,84,8.1,4363,8.1
"40085","5","23","74","0","2024","A","",23,82,5315916,2336140,15249,1248,64894,"",1.16,0.28,0.34,0.21,0.19,1.21,1.21,"",1,4.5,1,1.2,1115184,26.5,-92470,-3.8,6812,80.7,251,25.2,13033,25.1
"40087","3","23","74","0","2024","A","",3,53,2346412,469559,2772,847,44064,"",6.51,6.05,6.42,14.84,27.74,1.06,1.06,"",0,0.0,2,3.9,241795,11.5,43206,10.1,189,7.3,46,5.7,2388,5.7
"40087","5","23","74","0","2024","A","",208,1590,94138110,47420544,312937,1139,59209,"",2.05,2.44,2.82,2.31,1.54,1.16,1.16,"",-6,-2.8,52,3.4,8977779,10.5,3732326,8.5,44106,16.4,74,6.9,3835,6.9
"40089","3","23","74","0","2024","A","",3,84,3254630,2127336,5320,744,38669,"",9.51,9.77,9.43,65.29,32.69,0.96,0.96,"",0,0.0,-2,-2.3,119125,3.8,84349,4.1,-10821,-67.0,39,5.5,1996,5.4
"40089","5","23","74","0","2024","A","",76,641,46358871,22074338,410673,1391,72332,"",1.10,1.00,1.47,1.04,1.24,1.47,1.47,"",-3,-3.8,68,11.9,12158601,35.6,2766531,14.3,103379,33.6,243,21.2,12611,21.1
"40091","3","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",6.71,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"40091","5","23","74","0","2024","A","",34,88,3758041,2631220,33589,818,42544,"",1.04,0.36,0.39,0.37,0.39,1.07,1.08,"",3,9.7,-16,-15.4,-853720,-18.5,-317858,-10.8,-24860,-42.5,-36,-4.2,-1871,-4.2
"40093","3","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",11.30,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"40093","5","23","74","0","2024","A","",25,111,6035054,2844132,9649,1050,54575,"",1.28,0.99,1.00,0.79,0.33,1.01,1.01,"",-1,-3.8,-18,-14.0,-737939,-10.9,-557288,-16.4,-554,-5.4,44,4.4,2240,4.3
"40095","3","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",7.81,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"40095","5","23","74","0","2024","A","",28,178,10533437,6246649,37346,1135,59038,"",0.99,0.66,0.74,0.67,0.30,1.12,1.12,"",0,0.0,39,28.1,2588645,32.6,2217137,55.0,1043,2.9,36,3.3,1881,3.3
"40097","3","23","74","0","2024","A","N",2,0,0,0,0,0,0,"N",5.51,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"40097","5","23","74","0","2024","A","",122,1110,84253270,38211060,450551,1459,75892,"",1.53,1.52,1.88,1.54,1.20,1.24,1.24,"",-4,-3.2,32,3.0,10353213,14.0,3339178,9.6,-172297,-27.7,141,10.7,7344,10.7
"40099","3","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",7.36,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"40099","5","23","74","0","2024","A","",37,319,18853936,8851911,51961,1137,59119,"",1.24,1.25,1.40,1.11,0.60,1.12,1.12,"",4,12.1,38,13.5,3527120,23.0,1555333,21.3,-3744,-6.7,87,8.3,4510,8.3
"40101","3","23","74","0","2024","A","N",2,0,0,0,0,0,0,"N",3.60,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"40101","5","23","74","0","2024","A","",145,1093,65132558,32746093,474624,1146,59582,"",1.19,0.78,0.80,0.83,0.83,1.03,1.03,"",3,2.1,-60,-5.2,56013,0.1,-1405763,-4.1,-73255,-13.4,61,5.6,3161,5.6
"40103","3","23","74","0","2024","A","N",2,0,0,0,0,0,0,"N",21.17,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"40103","5","23","74","0","2024","A","",22,167,10364321,5162483,36846,1195,62155,"",1.06,0.66,0.73,0.61,0.37,1.09,1.09,"",1,4.8,-2,-1.2,1432333,16.0,626337,13.8,7376,25.0,180,17.7,9355,17.7
"40105","3","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",13.78,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"40105","5","23","74","0","2024","A","",18,51,2225738,1276544,12557,841,43713,"",1.13,0.57,0.51,0.53,0.41,0.90,0.90,"",1,5.9,4,8.5,398557,21.8,181867,16.6,5559,79.4,85,11.2,4419,11.2
"40107","3","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",12.73,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"40107","5","23","74","0","2024","A","",12,65,3650990,1942588,45321,1083,56313,"",0.69,0.50,0.63,0.50,1.13,1.27,1.27,"",0,0.0,24,58.5,1519741,71.3,895058,85.4,6138,15.7,85,8.5,4437,8.6
"40109","3","23","74","0","2024","A","",11,547,38070794,359422,3261,1339,69642,"",0.93,1.57,1.89,0.28,0.56,1.21,1.21,"",0,0.0,0,0.0,1237177,3.4,94947,35.9,822,33.7,43,3.3,2263,3.4
"40109","5","23","74","0","2024","A","",2658,23181,1632784801,715299155,7654903,1355,70436,"",1.03,0.89,0.89,0.85,0.65,1.00,1.00,"",39,1.5,680,3.0,125550871,8.3,48635948,7.3,1005457,15.1,67,5.2,3450,5.2
"40111","3","23","74","0","2024","A","",3,52,1887758,1202671,12027,695,36129,"",10.29,7.18,6.24,44.75,127.32,0.86,0.86,"",0,0.0,1,2.0,137913,7.9,49146,4.3,-297,-2.4,41,6.3,2096,6.2
"40111","5","23","74","0","2024","A","",69,278,16259359,8314976,95147,1125,58504,"",1.08,0.52,0.59,0.48,0.50,1.14,1.14,"",4,6.2,26,10.3,2116027,15.0,652809,8.5,14765,18.4,45,4.2,2361,4.2
"40113","3","23","74","0","2024","A","N",3,0,0,0,0,0,0,"N",15.14,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"40113","5","23","74","0","2024","A","",52,370,20850589,10642065,99314,1085,56429,"",1.19,0.92,0.95,0.85,0.95,1.03,1.03,"",-1,-1.9,-7,-1.9,-494891,-2.3,-257883,-2.4,-78538,-44.2,-4,-0.4,-178,-0.3
"40115","3","23","74","0","2024","A","N",2,0,0,0,0,0,0,"N",7.29,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"40115","5","23","74","0","2024","A","",72,318,15594433,9220500,63499,943,49026,"",1.19,0.47,0.47,0.41,0.20,1.01,1.01,"",-5,-6.5,54,20.5,4503164,40.6,1680153,22.3,5710,9.9,134,16.6,6961,16.5
"40117","3","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",7.89,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"40117","5","23","74","0","2024","A","",36,163,7942332,4606731,16605,938,48801,"",1.29,0.90,0.90,0.87,0.26,1.01,1.01,"",-1,-2.7,35,27.3,1595303,25.1,933563,25.4,-1902,-10.3,-16,-1.7,-817,-1.6
"40119","3","23","74","0","2024","A","N",2,0,0,0,0,0,0,"N",2.44,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"40119","5","23","74","0","2024","A","",230,1646,112071900,49465254,416263,1310,68108,"",1.27,0.89,1.09,0.91,0.76,1.22,1.22,"",7,3.1,104,6.7,16184096,16.9,6183314,14.3,-2520,-0.6,114,9.5,5924,9.5
"40121","3","23","74","0","2024","A","N",2,0,0,0,0,0,0,"N",5.40,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"40121","5","23","74","0","2024","A","",58,436,28109726,14129036,175455,1240,64484,"",0.71,0.56,0.67,0.66,0.66,1.19,1.19,"",1,1.8,3,0.7,1973151,7.5,909636,6.9,-47685,-21.4,80,6.9,4146,6.9
"40123","3","23","74","0","2024","A","N",2,0,0,0,0,0,0,"N",4.76,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"40123","5","23","74","0","2024","A","",79,640,37184817,19429078,190402,1118,58139,"",0.85,0.60,0.56,0.50,0.43,0.94,0.94,"",1,1.3,32,5.3,3035768,8.9,2913436,17.6,50191,35.8,38,3.5,1957,3.5
"40125","3","23","74","0","2024","A","N",2,0,0,0,0,0,0,"N",3.84,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"40125","5","23","74","0","2024","A","",138,668,35044424,19585527,210023,1008,52429,"",1.20,0.56,0.58,0.51,0.36,1.05,1.05,"",-3,-2.1,8,1.2,2186179,6.7,1073546,5.8,13562,6.9,50,5.2,2637,5.3
"40127","3","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",9.61,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"40127","5","23","74","0","2024","A","",15,91,4520787,2731283,39564,954,49634,"",0.66,0.68,0.77,0.73,0.83,1.13,1.13,"",0,0.0,7,8.3,508820,12.7,418625,18.1,6703,20.4,40,4.4,2108,4.4
"40129","3","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",25.01,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"40129","5","23","74","0","2024","A","",7,28,1485884,856014,15628,1011,52598,"",0.80,0.61,0.62,0.67,1.32,1.01,1.02,"",2,40.0,-2,-6.7,-158316,-9.6,-125512,-12.8,-1040,-6.2,-34,-3.3,-1756,-3.2
"40131","3","23","74","0","2024","A","N",2,0,0,0,0,0,0,"N",2.56,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"40131","5","23","74","0","2024","A","",305,2076,127989614,63993644,716784,1186,61662,"",1.77,1.30,1.28,1.10,0.96,0.99,0.99,"",13,4.5,62,3.1,10923649,9.3,3575176,5.9,-228223,-24.2,68,6.1,3536,6.1
"40133","3","23","74","0","2024","A","N",3,0,0,0,0,0,0,"N",16.82,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"40133","5","23","74","0","2024","A","",42,214,11933221,6043009,79161,1073,55784,"",1.07,0.57,0.63,0.51,0.39,1.11,1.11,"",-1,-2.3,-94,-30.5,-5242665,-30.5,-2896838,-32.4,-71317,-47.4,-1,-0.1,-42,-0.1
"40135","3","23","74","0","2024","A","N",2,0,0,0,0,0,0,"N",7.37,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"40135","5","23","74","0","2024","A","",63,272,12611397,7727024,79969,891,46323,"",1.06,0.55,0.62,0.56,0.49,1.14,1.14,"",5,8.6,-9,-3.2,73893,0.6,131437,1.7,-32227,-28.7,34,4.0,1772,4.0
"40137","3","23","74","0","2024","A","N",3,0,0,0,0,0,0,"N",7.08,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"40137","5","23","74","0","2024","A","",86,626,39292610,18024691,156506,1206,62718,"",0.92,0.79,0.88,0.69,0.44,1.11,1.11,"",-2,-2.3,17,2.8,1828593,4.9,1402353,8.4,-7962,-4.8,23,1.9,1218,2.0
"40139","3","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",4.88,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"40139","5","23","74","0","2024","A","N",72,0,0,0,0,0,0,"N",1.60,0,0,0,0,0,0,"N",1,1.4,0,0,0,0,0,0,0,0,0,0,0,0
"40141","3","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",15.96,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"40141","5","23","74","0","2024","A","N",10,0,0,0,0,0,0,"N",0.73,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"40143","3","23","74","0","2024","A","",10,440,25595571,74272,743,1118,58161,"",1.06,1.69,1.77,0.07,0.15,1.04,1.04,"N",2,25.0,0,0,0,0,0,0,0,0,0,0,0,0
"40143","5","23","74","0","2024","A","",2170,20486,1414605380,642287631,7296717,1328,69053,"",1.05,1.06,1.07,0.96,0.71,1.01,1.01,"",49,2.3,889,4.5,129476827,10.1,51644530,8.7,-277180,-3.7,67,5.3,3474,5.3
"40145","3","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",2.48,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"40145","5","23","74","0","2024","A","",183,1833,133933997,55481323,662840,1405,73052,"",2.06,3.10,3.84,2.73,2.12,1.24,1.24,"",28,18.1,222,13.8,18364842,15.9,8296177,17.6,65308,10.9,25,1.8,1292,1.8
"40147","3","23","74","0","2024","A","N",2,0,0,0,0,0,0,"N",3.96,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"40147","5","23","74","0","2024","A","",117,836,48574926,26666500,309720,1117,58069,"",1.05,0.84,0.73,0.82,0.64,0.87,0.87,"",1,0.9,117,16.3,10238708,26.7,3994470,17.6,-106166,-25.5,91,8.9,4738,8.9
"40149","3","23","74","0","2024","A","N",2,0,0,0,0,0,0,"N",19.22,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"40149","5","23","74","0","2024","A","",26,111,6854961,3207274,25305,1190,61896,"",1.14,1.09,1.39,1.14,0.91,1.27,1.27,"",1,4.0,-2,-1.8,423251,6.6,151515,5.0,-13502,-34.8,94,8.6,4894,8.6
"40151","3","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",9.45,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"40151","5","23","74","0","2024","A","",23,98,4096370,2706218,35167,803,41764,"",0.99,0.56,0.45,0.59,0.75,0.80,0.80,"",1,4.5,22,28.9,1060227,34.9,826319,44.0,12477,55.0,39,5.1,2033,5.1
"40153","3","23","74","0","2024","A","N",3,0,0,0,0,0,0,"N",10.16,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"40153","5","23","74","0","2024","A","",70,567,37213202,19092574,192459,1261,65584,"",1.08,1.35,1.50,1.37,1.09,1.11,1.11,"",1,1.4,2,0.4,5218239,16.3,2749028,16.8,46621,32.0,173,15.9,8989,15.9
"40999","5","23","74","0","2024","A","",240,1540,138671465,54024178,724152,1731,90037,"",0.46,0.98,0.94,0.74,0.51,0.95,0.95,"",-27,-10.1,156,11.3,26114685,23.2,3673291,7.3,-289944,-28.6,167,10.7,8720,10.7
"41000","2","23","54","0","2024","A","",118,2548,236350596,0,0,1784,92771,"",4.13,2.72,3.87,0.00,0.00,1.43,1.43,"",-3,-2.5,-34,-1.3,8343324,3.7,0,0.0,0,0.0,86,5.1,4465,5.1
"41000","3","23","54","0","2024","A","",102,3712,287559194,8831669,66610,1490,77473,"",1.54,2.64,3.28,1.13,0.83,1.24,1.24,"",0,0.0,106,2.9,23350010,8.8,692973,8.5,5157,8.4,81,5.7,4205,5.7
"41000","5","23","54","0","2024","A","",18009,116080,9561702923,6051507241,141568286,1584,82371,"",1.24,1.11,1.19,1.19,0.87,1.08,1.08,"",-154,-0.8,-1282,-1.1,418111502,4.6,197065653,3.4,14334161,11.3,86,5.7,4462,5.7
"41001","2","23","74","0","2024","A","",2,22,1670574,0,0,1460,75935,"",18.04,8.36,13.85,0.00,0.00,1.66,1.66,"",-1,-33.3,1,4.8,163349,10.8,0,0.0,0,0.0,52,3.7,2709,3.7
"41001","3","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",3.90,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"41001","5","23","74","0","2024","A","",82,250,11113903,9808055,206732,855,44441,"",1.46,0.85,0.70,0.91,0.71,0.82,0.82,"",-11,-11.8,-29,-10.4,-759076,-6.4,-536122,-5.2,17229,9.1,38,4.7,1949,4.6
"41003","2","23","74","0","2024","A","",1,44,4562500,0,0,1983,103107,"",2.09,2.42,4.10,0.00,0.00,1.68,1.68,"",0,0.0,-2,-4.3,189933,4.3,0,0.0,0,0.0,148,8.1,7706,8.1
"41003","3","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",0.91,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"41003","5","23","74","0","2024","A","",239,1271,88778166,62077695,1375180,1343,69858,"",0.98,0.63,0.61,0.89,0.67,0.97,0.97,"",-1,-0.4,-41,-3.1,2469752,2.9,-357191,-0.6,99009,7.8,78,6.2,4057,6.2
"41005","2","23","74","0","2024","A","",4,71,6054263,0,0,1650,85775,"",1.50,0.87,1.16,0.00,0.00,1.35,1.35,"",0,0.0,-1,-1.4,202983,3.5,0,0.0,0,0.0,78,5.0,4034,4.9
"41005","3","23","74","0","2024","A","",5,173,12900463,1322549,22484,1433,74533,"",0.81,1.41,1.72,1.75,2.99,1.22,1.22,"",0,0.0,1,0.6,307795,2.4,-54631,-4.0,3204,16.6,28,2.0,1461,2.0
"41005","5","23","74","0","2024","A","",2152,14553,1184606201,762916402,16340819,1565,81398,"",1.59,1.59,1.73,1.55,1.07,1.09,1.09,"",-42,-1.9,-749,-4.9,11356489,1.0,577808,0.1,1118882,7.4,91,6.2,4727,6.2
"41007","2","23","74","0","2024","A","",3,50,4684676,0,0,1793,93227,"",10.11,5.51,11.11,0.00,0.00,2.01,2.01,"",-2,-40.0,-2,-3.8,148647,3.3,0,0.0,0,0.0,124,7.4,6413,7.4
"41007","3","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",1.46,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"41007","5","23","74","0","2024","A","",220,1045,66411696,49007168,905249,1222,63552,"",1.46,1.03,1.20,1.14,0.68,1.16,1.16,"",-12,-5.2,-6,-0.6,3526660,5.6,811016,1.7,90536,11.1,72,6.3,3742,6.3
"41009","2","23","74","0","2024","A","",1,13,990239,0,0,1456,75687,"",4.52,2.31,3.55,0.00,0.00,1.53,1.53,"",0,0.0,0,0.0,-24949,-2.5,0,0.0,0,0.0,-8,-0.5,-452,-0.6
"41009","3","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",1.96,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"41009","5","23","74","0","2024","A","",171,683,47000570,31724163,693318,1324,68823,"",1.52,1.09,1.29,1.11,0.76,1.18,1.18,"",-3,-1.7,-28,-3.9,-2741202,-5.5,-2857631,-8.3,-73618,-9.6,-22,-1.6,-1170,-1.7
"41011","2","23","74","0","2024","A","",2,21,2009048,0,0,1855,96434,"",6.26,1.93,3.88,0.00,0.00,2.03,2.03,"",0,0.0,-4,-16.0,-266314,-11.7,0,0.0,0,0.0,133,7.7,6912,7.7
"41011","3","23","74","0","2024","A","N",2,0,0,0,0,0,0,"N",2.71,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
